id_pagamento,id_empresa,id_fornecedor,data_emissao,data_vencimento,data_pagamento,valor,categoria,status,data_criacao
240,1,17,2024-12-06,2025-01-20,2025-01-21,6324.41,Manutenção,paga,2026-06-19 11:56:25.005791
241,1,19,2025-01-08,2025-02-07,2025-02-07,149675.08,Folha de Pagamento,paga,2026-06-19 11:56:25.007304
242,1,9,2025-01-06,2025-02-20,2025-02-22,74837.54,Impostos,paga,2026-06-19 11:56:25.007304
243,1,16,2025-01-06,2025-02-20,2025-02-18,37418.77,Aluguel,paga,2026-06-19 11:56:25.007304
244,1,12,2025-01-02,2025-02-16,2025-02-14,23386.73,Tecnologia,paga,2026-06-19 11:56:25.007304
245,1,2,2025-01-02,2025-02-16,2025-02-18,28064.08,Marketing,paga,2026-06-19 11:56:25.007304
246,1,5,2025-01-06,2025-01-21,2025-01-21,18709.38,Energia,paga,2026-06-19 11:56:25.007304
247,1,4,2025-01-03,2025-01-24,2025-01-24,54518.08,Compra de Mercadorias,paga,2026-06-19 11:56:25.007304
248,1,3,2025-01-06,2025-01-27,2025-01-29,16270.89,Logística,paga,2026-06-19 11:56:25.007304
249,1,9,2025-01-09,2025-01-16,2025-01-15,39599.77,Serviços Terceirizados,paga,2026-06-19 11:56:25.007304
250,1,1,2025-01-03,2025-01-18,2025-01-20,25254.3,Manutenção,paga,2026-06-19 11:56:25.007304
251,1,5,2025-02-10,2025-03-27,2025-03-26,141609.34,Folha de Pagamento,paga,2026-06-19 11:56:25.007304
252,1,1,2025-02-10,2025-02-25,2025-02-27,70804.67,Impostos,paga,2026-06-19 11:56:25.007304
253,1,4,2025-02-03,2025-03-20,2025-03-22,35402.33,Aluguel,paga,2026-06-19 11:56:25.007304
254,1,1,2025-02-06,2025-03-08,2025-03-08,22126.46,Tecnologia,paga,2026-06-19 11:56:25.007304
255,1,7,2025-02-10,2025-02-25,2025-02-24,26551.75,Marketing,paga,2026-06-19 11:56:25.007304
256,1,14,2025-02-03,2025-02-24,2025-02-25,17701.17,Energia,paga,2026-06-19 11:56:25.007304
257,1,14,2025-02-03,2025-02-24,2025-02-26,16860.97,Compra de Mercadorias,paga,2026-06-19 11:56:25.007304
258,1,11,2025-02-05,2025-03-22,2025-03-23,9358.71,Logística,paga,2026-06-19 11:56:25.007304
259,1,17,2025-02-10,2025-02-25,2025-03-05,32325.89,Serviços Terceirizados,paga,2026-06-19 11:56:25.007304
260,1,18,2025-02-10,2025-02-17,2025-02-18,69787.89,Manutenção,paga,2026-06-19 11:56:25.007304
261,1,18,2025-03-03,2025-04-02,2025-04-03,131222.14,Folha de Pagamento,paga,2026-06-19 11:56:25.008807
262,1,7,2025-03-06,2025-03-13,2025-03-14,65611.07,Impostos,paga,2026-06-19 11:56:25.008807
263,1,9,2025-03-07,2025-03-22,2025-03-20,32805.53,Aluguel,paga,2026-06-19 11:56:25.008807
264,1,18,2025-03-06,2025-03-27,2025-03-28,20503.46,Tecnologia,paga,2026-06-19 11:56:25.008807
265,1,18,2025-03-03,2025-03-24,2025-03-23,24604.15,Marketing,paga,2026-06-19 11:56:25.008807
266,1,9,2025-03-03,2025-03-10,2025-03-11,16402.77,Energia,paga,2026-06-19 11:56:25.008807
267,1,9,2025-03-03,2025-03-24,2025-03-22,54368.43,Compra de Mercadorias,paga,2026-06-19 11:56:25.008807
268,1,18,2025-03-10,2025-03-31,2025-03-31,13089.44,Logística,paga,2026-06-19 11:56:25.008807
269,1,15,2025-03-03,2025-03-18,2025-03-20,23625.99,Serviços Terceirizados,paga,2026-06-19 11:56:25.008807
270,1,7,2025-03-05,2025-03-26,2025-03-28,27836.2,Manutenção,paga,2026-06-19 11:56:25.008807
271,1,16,2025-04-03,2025-05-03,2025-05-02,135087.61,Folha de Pagamento,paga,2026-06-19 11:56:25.009811
272,1,7,2025-04-08,2025-04-23,2025-04-22,67543.81,Impostos,paga,2026-06-19 11:56:25.009811
273,1,8,2025-04-07,2025-04-22,2025-04-20,33771.9,Aluguel,paga,2026-06-19 11:56:25.009811
274,1,7,2025-04-02,2025-04-09,2025-04-11,21107.44,Tecnologia,paga,2026-06-19 11:56:25.009811
275,1,1,2025-04-02,2025-04-09,2025-04-10,25328.93,Marketing,paga,2026-06-19 11:56:25.009811
276,1,4,2025-04-07,2025-05-07,2025-05-06,16885.95,Energia,paga,2026-06-19 11:56:25.009811
277,1,3,2025-04-04,2025-04-25,2025-04-25,9986.55,Compra de Mercadorias,paga,2026-06-19 11:56:25.009811
278,1,5,2025-04-07,2025-05-07,2025-05-08,68947.21,Logística,paga,2026-06-19 11:56:25.009811
279,1,2,2025-04-07,2025-04-14,2025-04-13,23941.87,Serviços Terceirizados,paga,2026-06-19 11:56:25.009811
280,1,19,2025-04-02,2025-05-02,2025-05-04,19547.52,Manutenção,paga,2026-06-19 11:56:25.009811
281,1,2,2025-05-12,2025-05-19,2025-05-20,169545.09,Folha de Pagamento,paga,2026-06-19 11:56:25.011316
282,1,8,2025-05-05,2025-05-26,2025-05-24,84772.54,Impostos,paga,2026-06-19 11:56:25.011316
283,1,7,2025-05-07,2025-05-14,2025-05-15,42386.27,Aluguel,paga,2026-06-19 11:56:25.011316
284,1,2,2025-05-05,2025-06-19,2025-06-18,26491.42,Tecnologia,paga,2026-06-19 11:56:25.011316
285,1,8,2025-05-05,2025-06-19,2025-06-21,31789.7,Marketing,paga,2026-06-19 11:56:25.011316
286,1,3,2025-05-12,2025-06-26,2025-06-24,21193.14,Energia,paga,2026-06-19 11:56:25.011316
287,1,9,2025-05-07,2025-05-28,2025-05-27,2174.31,Compra de Mercadorias,paga,2026-06-19 11:56:25.011316
288,1,11,2025-05-05,2025-05-12,2025-05-11,31312.09,Logística,paga,2026-06-19 11:56:25.011316
289,1,18,2025-05-08,2025-05-29,2025-05-27,85126.4,Serviços Terceirizados,paga,2026-06-19 11:56:25.011316
290,1,14,2025-05-02,2025-06-01,2025-05-31,35037.44,Manutenção,paga,2026-06-19 11:56:25.011316
291,1,13,2025-06-10,2025-07-10,2025-07-11,179719.01,Folha de Pagamento,paga,2026-06-19 11:56:25.011316
292,1,15,2025-06-02,2025-07-02,2025-07-02,89859.5,Impostos,paga,2026-06-19 11:56:25.011316
293,1,13,2025-06-05,2025-07-20,2025-07-18,44929.75,Aluguel,paga,2026-06-19 11:56:25.011316
294,1,5,2025-06-05,2025-07-05,2025-07-06,28081.09,Tecnologia,paga,2026-06-19 11:56:25.011316
295,1,9,2025-06-10,2025-06-25,2025-06-23,33697.31,Marketing,paga,2026-06-19 11:56:25.011316
296,1,15,2025-06-09,2025-06-16,2025-06-14,22464.88,Energia,paga,2026-06-19 11:56:25.011316
297,1,15,2025-06-06,2025-06-13,2025-06-11,17034.71,Compra de Mercadorias,paga,2026-06-19 11:56:25.011316
298,1,7,2025-06-06,2025-07-21,2025-07-21,18597.17,Logística,paga,2026-06-19 11:56:25.011316
299,1,1,2025-06-03,2025-06-24,2025-06-25,35529.72,Serviços Terceirizados,paga,2026-06-19 11:56:25.011316
300,1,10,2025-06-09,2025-07-09,2025-08-17,91708.75,Manutenção,paga,2026-06-19 11:56:25.011316
301,1,15,2025-07-07,2025-08-06,2025-08-05,175202.68,Folha de Pagamento,paga,2026-06-19 11:56:25.012820
302,1,17,2025-07-09,2025-08-08,2025-08-07,87601.34,Impostos,paga,2026-06-19 11:56:25.012820
303,1,16,2025-07-01,2025-07-31,2025-08-01,43800.67,Aluguel,paga,2026-06-19 11:56:25.012820
304,1,10,2025-07-08,2025-07-29,2025-07-31,27375.42,Tecnologia,paga,2026-06-19 11:56:25.012820
305,1,12,2025-07-03,2025-07-18,2025-07-16,32850.5,Marketing,paga,2026-06-19 11:56:25.012820
306,1,17,2025-07-07,2025-07-28,2025-07-29,21900.34,Energia,paga,2026-06-19 11:56:25.012820
307,1,1,2025-07-09,2025-07-30,2025-08-01,19405.48,Compra de Mercadorias,paga,2026-06-19 11:56:25.012820
308,1,1,2025-07-01,2025-07-22,2025-07-24,75171.07,Logística,paga,2026-06-19 11:56:25.012820
309,1,2,2025-07-10,2025-07-25,2025-07-24,21572.17,Serviços Terceirizados,paga,2026-06-19 11:56:25.012820
310,1,2,2025-07-09,2025-07-30,2025-07-30,42628.71,Manutenção,paga,2026-06-19 11:56:25.012820
311,1,11,2025-08-11,2025-09-25,2025-09-26,152635.16,Folha de Pagamento,paga,2026-06-19 11:56:25.013825
312,1,5,2025-08-04,2025-08-11,2025-08-10,76317.58,Impostos,paga,2026-06-19 11:56:25.013825
313,1,10,2025-08-08,2025-09-22,2025-09-20,38158.79,Aluguel,paga,2026-06-19 11:56:25.013825
314,1,17,2025-08-11,2025-09-01,2025-08-30,23849.24,Tecnologia,paga,2026-06-19 11:56:25.013825
315,1,4,2025-08-04,2025-09-18,2025-09-19,28619.09,Marketing,paga,2026-06-19 11:56:25.013825
316,1,13,2025-08-11,2025-09-10,2025-09-08,19079.4,Energia,paga,2026-06-19 11:56:25.013825
317,1,12,2025-08-11,2025-08-26,2025-08-25,4955.58,Compra de Mercadorias,paga,2026-06-19 11:56:25.013825
318,1,15,2025-08-04,2025-08-25,2025-08-24,21348.79,Logística,paga,2026-06-19 11:56:25.013825
319,1,19,2025-08-04,2025-08-19,2025-08-19,50973.61,Serviços Terceirizados,paga,2026-06-19 11:56:25.013825
320,1,2,2025-08-11,2025-09-10,2025-09-09,61047.63,Manutenção,paga,2026-06-19 11:56:25.013825
321,1,8,2025-09-02,2025-10-17,2025-10-15,196220.97,Folha de Pagamento,paga,2026-06-19 11:56:25.015329
322,1,11,2025-09-02,2025-10-02,2025-09-30,98110.48,Impostos,paga,2026-06-19 11:56:25.015329
323,1,1,2025-09-08,2025-09-15,2025-09-13,49055.24,Aluguel,paga,2026-06-19 11:56:25.015329
324,1,4,2025-09-08,2025-10-08,2025-10-09,30659.53,Tecnologia,paga,2026-06-19 11:56:25.015329
325,1,13,2025-09-04,2025-09-19,2025-09-20,36791.43,Marketing,paga,2026-06-19 11:56:25.015329
326,1,19,2025-09-08,2025-09-23,2025-09-21,24527.62,Energia,paga,2026-06-19 11:56:25.015329
327,1,17,2025-09-08,2025-09-23,2025-09-25,15614.46,Compra de Mercadorias,paga,2026-06-19 11:56:25.015329
328,1,8,2025-09-08,2025-10-23,2025-10-23,35374.31,Logística,paga,2026-06-19 11:56:25.015329
329,1,3,2025-09-02,2025-09-09,2025-09-10,56775.27,Serviços Terceirizados,paga,2026-06-19 11:56:25.015329
330,1,3,2025-09-09,2025-10-09,2025-10-07,70061.22,Manutenção,paga,2026-06-19 11:56:25.015329
331,1,5,2025-10-03,2025-10-24,2025-10-23,220400.04,Folha de Pagamento,paga,2026-06-19 11:56:25.015329
332,1,8,2025-10-03,2025-11-02,2025-11-04,110200.02,Impostos,paga,2026-06-19 11:56:25.015329
333,1,14,2025-10-07,2025-11-21,2025-11-19,55100.01,Aluguel,paga,2026-06-19 11:56:25.015329
334,1,8,2025-10-08,2025-11-07,2025-11-08,34437.51,Tecnologia,paga,2026-06-19 11:56:25.015329
335,1,15,2025-10-01,2025-10-22,2025-10-21,41325.01,Marketing,paga,2026-06-19 11:56:25.015329
336,1,1,2025-10-10,2025-10-31,2025-10-30,27550.0,Energia,paga,2026-06-19 11:56:25.015329
337,1,1,2025-10-08,2025-10-23,2025-10-23,131034.67,Compra de Mercadorias,paga,2026-06-19 11:56:25.015329
338,1,13,2025-10-03,2025-10-18,2025-10-18,9586.8,Logística,paga,2026-06-19 11:56:25.015329
339,1,19,2025-10-03,2025-11-02,2025-11-01,48991.2,Serviços Terceirizados,paga,2026-06-19 11:56:25.015329
340,1,11,2025-10-06,2025-11-05,2025-11-06,10124.86,Manutenção,paga,2026-06-19 11:56:25.015329
341,1,7,2025-11-03,2025-11-24,2025-11-25,185661.88,Folha de Pagamento,paga,2026-06-19 11:56:25.016832
342,1,6,2025-11-06,2025-11-21,2025-12-25,92830.94,Impostos,paga,2026-06-19 11:56:25.016832
343,1,4,2025-11-07,2025-12-07,2025-12-07,46415.47,Aluguel,paga,2026-06-19 11:56:25.016832
344,1,11,2025-11-10,2025-12-10,2025-12-08,29009.67,Tecnologia,paga,2026-06-19 11:56:25.016832
345,1,2,2025-11-10,2025-12-10,2025-12-09,34811.6,Marketing,paga,2026-06-19 11:56:25.016832
346,1,15,2025-11-03,2025-12-03,2026-01-02,23207.74,Energia,paga,2026-06-19 11:56:25.016832
347,1,10,2025-11-10,2025-12-25,2025-12-26,44188.69,Compra de Mercadorias,paga,2026-06-19 11:56:25.016832
348,1,4,2025-11-10,2025-12-10,2025-12-08,73114.55,Logística,paga,2026-06-19 11:56:25.016832
349,1,10,2025-11-06,2025-12-21,2025-12-20,905.54,Serviços Terceirizados,paga,2026-06-19 11:56:25.016832
350,1,2,2025-11-10,2025-12-10,2025-12-10,50047.3,Manutenção,paga,2026-06-19 11:56:25.016832
351,1,8,2025-12-03,2025-12-18,2025-12-19,179410.92,Folha de Pagamento,paga,2026-06-19 11:56:25.017836
352,1,4,2025-12-08,2026-01-07,2026-01-06,89705.46,Impostos,paga,2026-06-19 11:56:25.017836
353,1,19,2025-12-01,2025-12-22,2025-12-24,44852.73,Aluguel,paga,2026-06-19 11:56:25.017836
354,1,17,2025-12-08,2026-01-07,2026-01-08,28032.96,Tecnologia,paga,2026-06-19 11:56:25.017836
355,1,6,2025-12-02,2025-12-17,2025-12-18,33639.55,Marketing,paga,2026-06-19 11:56:25.017836
356,1,8,2025-12-04,2025-12-11,2025-12-10,22426.36,Energia,paga,2026-06-19 11:56:25.017836
357,1,11,2025-12-08,2025-12-15,2025-12-16,14848.94,Compra de Mercadorias,paga,2026-06-19 11:56:25.017836
358,1,16,2025-12-08,2025-12-15,2026-01-20,35810.29,Logística,paga,2026-06-19 11:56:25.017836
359,1,15,2025-12-08,2026-01-07,2026-01-06,74000.58,Serviços Terceirizados,paga,2026-06-19 11:56:25.017836
360,1,11,2025-12-01,2025-12-31,2025-12-30,37931.33,Manutenção,paga,2026-06-19 11:56:25.017836
361,1,3,2026-01-06,2026-01-13,2026-01-13,180811.91,Folha de Pagamento,paga,2026-06-19 11:56:25.019341
362,1,2,2026-01-12,2026-02-02,2026-02-03,90405.96,Impostos,paga,2026-06-19 11:56:25.019341
363,1,7,2026-01-05,2026-01-12,2026-01-11,45202.98,Aluguel,paga,2026-06-19 11:56:25.019341
364,1,2,2026-01-06,2026-02-20,2026-02-20,28251.86,Tecnologia,paga,2026-06-19 11:56:25.019341
365,1,11,2026-01-05,2026-01-12,2026-01-13,33902.23,Marketing,paga,2026-06-19 11:56:25.019341
366,1,8,2026-01-08,2026-01-23,2026-01-23,22601.49,Energia,paga,2026-06-19 11:56:25.019341
367,1,3,2026-01-02,2026-01-23,2026-01-25,19554.33,Compra de Mercadorias,paga,2026-06-19 11:56:25.019341
368,1,6,2026-01-05,2026-02-04,2026-02-02,58146.87,Logística,paga,2026-06-19 11:56:25.019341
369,1,6,2026-01-06,2026-01-13,2026-01-12,40720.7,Serviços Terceirizados,paga,2026-06-19 11:56:25.019341
370,1,15,2026-01-07,2026-02-21,2026-02-21,45438.9,Manutenção,paga,2026-06-19 11:56:25.019341
371,1,3,2026-02-03,2026-02-24,2026-02-23,179472.76,Folha de Pagamento,paga,2026-06-19 11:56:25.019341
372,1,5,2026-02-09,2026-03-26,2026-03-24,89736.38,Impostos,paga,2026-06-19 11:56:25.019341
373,1,18,2026-02-02,2026-02-17,2026-02-17,44868.19,Aluguel,paga,2026-06-19 11:56:25.019341
374,1,7,2026-02-02,2026-02-17,2026-02-16,28042.62,Tecnologia,paga,2026-06-19 11:56:25.019341
375,1,12,2026-02-09,2026-03-02,2026-03-04,33651.14,Marketing,paga,2026-06-19 11:56:25.019341
376,1,18,2026-02-04,2026-02-25,2026-02-27,22434.09,Energia,paga,2026-06-19 11:56:25.019341
377,1,9,2026-02-06,2026-03-23,2026-03-25,10225.3,Compra de Mercadorias,paga,2026-06-19 11:56:25.019341
378,1,2,2026-02-09,2026-03-02,2026-03-02,99467.11,Logística,paga,2026-06-19 11:56:25.019341
379,1,18,2026-02-05,2026-02-12,2026-02-10,43573.76,Serviços Terceirizados,paga,2026-06-19 11:56:25.019341
380,1,4,2026-02-09,2026-03-02,2026-02-28,9381.01,Manutenção,paga,2026-06-19 11:56:25.019341
381,1,4,2026-03-05,2026-04-19,2026-04-17,451099.92,Folha de Pagamento,paga,2026-06-19 11:56:25.020843
382,1,12,2026-03-04,2026-03-25,2026-03-24,100473.15,Impostos,paga,2026-06-19 11:56:25.020843
383,1,15,2026-03-09,2026-03-16,2026-03-17,50236.57,Aluguel,paga,2026-06-19 11:56:25.020843
384,1,4,2026-03-09,2026-04-23,2026-04-24,31397.86,Tecnologia,paga,2026-06-19 11:56:25.020843
385,1,10,2026-03-09,2026-04-23,2026-05-21,37677.43,Marketing,paga,2026-06-19 11:56:25.020843
386,1,12,2026-03-02,2026-04-01,2026-04-01,25118.29,Energia,paga,2026-06-19 11:56:25.020843
387,1,12,2026-03-10,2026-03-25,2026-03-23,93800.94,Compra de Mercadorias,paga,2026-06-19 11:56:25.020843
388,1,17,2026-03-03,2026-03-18,2026-03-20,453.6,Logística,paga,2026-06-19 11:56:25.020843
389,1,12,2026-03-10,2026-04-24,2026-04-26,1657.9,Serviços Terceirizados,paga,2026-06-19 11:56:25.020843
390,1,2,2026-03-02,2026-04-16,2026-04-18,86195.15,Manutenção,paga,2026-06-19 11:56:25.020843
391,1,9,2026-04-10,2026-05-01,2026-05-03,212746.88,Folha de Pagamento,paga,2026-06-19 11:56:25.022357
392,1,19,2026-04-10,2026-05-10,2026-05-09,106373.44,Impostos,paga,2026-06-19 11:56:25.022357
393,1,14,2026-04-06,2026-04-21,2026-04-20,53186.72,Aluguel,paga,2026-06-19 11:56:25.022357
394,1,19,2026-04-10,2026-04-25,2026-04-26,33241.7,Tecnologia,paga,2026-06-19 11:56:25.022357
395,1,4,2026-04-01,2026-05-01,2026-05-03,39890.04,Marketing,paga,2026-06-19 11:56:25.022357
396,1,8,2026-04-03,2026-04-10,2026-04-10,26593.36,Energia,paga,2026-06-19 11:56:25.022357
397,1,15,2026-04-09,2026-04-30,2026-04-28,24763.88,Compra de Mercadorias,paga,2026-06-19 11:56:25.022357
398,1,8,2026-04-02,2026-05-02,2026-05-03,4571.09,Logística,paga,2026-06-19 11:56:25.022357
399,1,7,2026-04-01,2026-05-16,2026-05-15,25531.52,Serviços Terceirizados,paga,2026-06-19 11:56:25.022357
400,1,1,2026-04-06,2026-05-21,2026-05-22,137935.38,Manutenção,paga,2026-06-19 11:56:25.022357
401,1,1,2026-05-11,2026-06-10,2026-06-12,257216.62,Folha de Pagamento,paga,2026-06-19 11:56:25.022860
402,1,6,2026-05-06,2026-05-13,2026-05-17,128608.31,Impostos,paga,2026-06-19 11:56:25.022860
403,1,18,2026-05-04,2026-05-25,2026-05-27,64304.15,Aluguel,paga,2026-06-19 11:56:25.022860
404,1,16,2026-05-11,2026-06-01,2026-06-03,40190.1,Tecnologia,paga,2026-06-19 11:56:25.022860
405,1,12,2026-05-11,2026-06-10,2026-06-09,48228.12,Marketing,paga,2026-06-19 11:56:25.022860
406,1,11,2026-05-04,2026-05-19,2026-05-17,32152.08,Energia,paga,2026-06-19 11:56:25.022860
407,1,8,2026-05-11,2026-06-10,2026-06-11,156279.42,Compra de Mercadorias,paga,2026-06-19 11:56:25.022860
408,1,19,2026-05-08,2026-05-23,2026-05-24,37872.07,Logística,paga,2026-06-19 11:56:25.022860
409,1,15,2026-05-04,2026-06-03,2026-06-03,1086.66,Serviços Terceirizados,paga,2026-06-19 11:56:25.022860
410,1,3,2026-05-11,2026-06-01,2026-06-03,37864.42,Manutenção,paga,2026-06-19 11:56:25.022860
411,1,11,2026-06-10,2026-07-10,,197825.86,Folha de Pagamento,aberta,2026-06-19 11:56:25.023865
412,1,15,2026-06-08,2026-06-15,,98912.93,Impostos,vencida,2026-06-19 11:56:25.023865
413,1,12,2026-06-02,2026-07-17,,49456.47,Aluguel,aberta,2026-06-19 11:56:25.023865
414,1,16,2026-06-02,2026-07-02,,30910.29,Tecnologia,aberta,2026-06-19 11:56:25.023865
415,1,5,2026-06-02,2026-06-09,2026-06-11,37092.35,Marketing,paga,2026-06-19 11:56:25.023865
416,1,5,2026-06-08,2026-06-15,2026-06-16,24728.23,Energia,paga,2026-06-19 11:56:25.023865
417,1,18,2026-06-03,2026-06-24,,92716.67,Compra de Mercadorias,aberta,2026-06-19 11:56:25.023865
418,1,19,2026-06-04,2026-06-19,2026-06-17,19444.47,Logística,paga,2026-06-19 11:56:25.023865
419,1,9,2026-06-05,2026-06-20,,24914.31,Serviços Terceirizados,aberta,2026-06-19 11:56:25.023865
420,1,3,2026-06-08,2026-06-23,,42204.24,Manutenção,aberta,2026-06-19 11:56:25.023865
421,2,34,2023-01-04,2023-01-11,2023-01-09,144095.3,Folha de Pagamento,paga,2026-06-19 11:56:25.025373
422,2,59,2023-01-04,2023-02-03,2023-02-04,72047.65,Impostos,paga,2026-06-19 11:56:25.025373
423,2,39,2023-01-04,2023-02-18,2023-02-20,36023.83,Aluguel,paga,2026-06-19 11:56:25.025373
424,2,32,2023-01-10,2023-02-09,2023-02-08,22514.89,Tecnologia,paga,2026-06-19 11:56:25.025373
425,2,44,2023-01-09,2023-01-30,2023-01-29,27017.87,Marketing,paga,2026-06-19 11:56:25.025373
426,2,42,2023-01-06,2023-01-13,2023-01-15,18011.91,Energia,paga,2026-06-19 11:56:25.025373
427,2,26,2023-01-09,2023-02-23,2023-02-23,34824.36,Compra de Mercadorias,paga,2026-06-19 11:56:25.025373
428,2,61,2023-01-02,2023-02-01,2023-02-03,48401.98,Logística,paga,2026-06-19 11:56:25.025373
429,2,20,2023-01-02,2023-01-09,2023-01-08,30936.73,Serviços Terceirizados,paga,2026-06-19 11:56:25.025373
430,2,55,2023-01-03,2023-01-24,2023-01-22,16423.31,Manutenção,paga,2026-06-19 11:56:25.025373
431,2,23,2023-02-06,2023-02-13,2023-03-29,141953.39,Folha de Pagamento,paga,2026-06-19 11:56:25.026374
432,2,44,2023-02-01,2023-02-16,2023-02-14,70976.7,Impostos,paga,2026-06-19 11:56:25.026374
433,2,55,2023-02-07,2023-03-09,2023-03-09,35488.35,Aluguel,paga,2026-06-19 11:56:25.026880
434,2,52,2023-02-01,2023-02-08,2023-02-10,22180.22,Tecnologia,paga,2026-06-19 11:56:25.026880
435,2,29,2023-02-06,2023-02-21,2023-02-19,26616.26,Marketing,paga,2026-06-19 11:56:25.026880
436,2,52,2023-02-06,2023-02-27,2023-02-28,17744.17,Energia,paga,2026-06-19 11:56:25.026880
437,2,53,2023-02-01,2023-02-08,2023-02-08,20787.01,Compra de Mercadorias,paga,2026-06-19 11:56:25.026880
438,2,23,2023-02-03,2023-02-24,2023-02-23,4607.22,Logística,paga,2026-06-19 11:56:25.026880
439,2,58,2023-02-07,2023-02-28,2023-02-27,86327.29,Serviços Terceirizados,paga,2026-06-19 11:56:25.026880
440,2,42,2023-02-01,2023-03-03,2023-03-04,16923.75,Manutenção,paga,2026-06-19 11:56:25.026880
441,2,34,2023-03-06,2023-04-05,2023-04-05,146899.67,Folha de Pagamento,paga,2026-06-19 11:56:25.027885
442,2,49,2023-03-09,2023-03-30,2023-03-28,73449.84,Impostos,paga,2026-06-19 11:56:25.027885
443,2,38,2023-03-03,2023-04-17,2023-04-17,36724.92,Aluguel,paga,2026-06-19 11:56:25.027885
444,2,58,2023-03-09,2023-04-23,2023-04-23,22953.07,Tecnologia,paga,2026-06-19 11:56:25.027885
445,2,44,2023-03-07,2023-03-22,2023-03-24,27543.69,Marketing,paga,2026-06-19 11:56:25.027885
446,2,48,2023-03-08,2023-03-15,2023-03-13,18362.46,Energia,paga,2026-06-19 11:56:25.027885
447,2,45,2023-03-08,2023-04-22,2023-04-24,11617.62,Compra de Mercadorias,paga,2026-06-19 11:56:25.027885
448,2,30,2023-03-02,2023-03-17,2023-03-19,61402.09,Logística,paga,2026-06-19 11:56:25.027885
449,2,29,2023-03-07,2023-03-22,2023-03-20,48027.94,Serviços Terceirizados,paga,2026-06-19 11:56:25.027885
450,2,28,2023-03-09,2023-03-30,2023-03-31,12080.18,Manutenção,paga,2026-06-19 11:56:25.027885
451,2,39,2023-04-05,2023-05-05,2023-05-06,189472.82,Folha de Pagamento,paga,2026-06-19 11:56:25.029389
452,2,29,2023-04-10,2023-04-17,2023-04-16,94736.41,Impostos,paga,2026-06-19 11:56:25.029389
453,2,31,2023-04-03,2023-04-24,2023-04-23,47368.21,Aluguel,paga,2026-06-19 11:56:25.029389
454,2,39,2023-04-07,2023-04-28,2023-04-27,29605.13,Tecnologia,paga,2026-06-19 11:56:25.029389
455,2,26,2023-04-07,2023-05-22,2023-05-24,35526.15,Marketing,paga,2026-06-19 11:56:25.029389
456,2,30,2023-04-03,2023-05-18,2023-05-18,23684.1,Energia,paga,2026-06-19 11:56:25.029389
457,2,30,2023-04-04,2023-04-19,2023-04-18,66431.75,Compra de Mercadorias,paga,2026-06-19 11:56:25.029389
458,2,52,2023-04-10,2023-05-25,2023-05-26,351.75,Logística,paga,2026-06-19 11:56:25.029389
459,2,23,2023-04-03,2023-05-03,2023-05-02,13657.85,Serviços Terceirizados,paga,2026-06-19 11:56:25.029389
460,2,24,2023-04-10,2023-04-17,2023-04-16,91268.4,Manutenção,paga,2026-06-19 11:56:25.029389
461,2,38,2023-05-09,2023-06-23,2023-06-23,166718.32,Folha de Pagamento,paga,2026-06-19 11:56:25.029389
462,2,48,2023-05-10,2023-05-17,2023-05-18,83359.16,Impostos,paga,2026-06-19 11:56:25.029389
463,2,37,2023-05-09,2023-05-30,2023-05-28,41679.58,Aluguel,paga,2026-06-19 11:56:25.029389
464,2,38,2023-05-03,2023-05-10,2023-05-11,26049.74,Tecnologia,paga,2026-06-19 11:56:25.029389
465,2,55,2023-05-03,2023-06-02,2023-06-03,31259.68,Marketing,paga,2026-06-19 11:56:25.029389
466,2,42,2023-05-08,2023-06-07,2023-06-09,20839.79,Energia,paga,2026-06-19 11:56:25.029389
467,2,58,2023-05-08,2023-06-07,2023-06-07,44179.31,Compra de Mercadorias,paga,2026-06-19 11:56:25.029389
468,2,24,2023-05-03,2023-06-02,2023-06-02,39219.29,Logística,paga,2026-06-19 11:56:25.029389
469,2,25,2023-05-08,2023-05-15,2023-05-14,62971.25,Serviços Terceirizados,paga,2026-06-19 11:56:25.029389
470,2,47,2023-05-02,2023-06-01,2023-05-31,4718.63,Manutenção,paga,2026-06-19 11:56:25.029389
